severity	split	model_id	asset	code	detail	path
required	train	00456870	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00456870_20
required	train	00456870	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00456870_21
required	train	00456870	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00456870_22
required	train	00456870	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00456870_23
required	train	00460119	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00460119
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_0
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_1
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_2
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_3
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_4
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_5
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_6
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_7
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_8
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_9
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_10
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_11
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_12
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_13
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_14
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_15
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_16
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_17
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_18
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_19
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_20
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_21
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_22
required	train	00460119	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460119_23
required	train	00460761	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00460761
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_0
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_1
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_2
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_3
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_4
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_5
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_6
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_7
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_8
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_9
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_10
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_11
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_12
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_13
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_14
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_15
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_16
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_17
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_18
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_19
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_20
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_21
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_22
required	train	00460761	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00460761_23
required	train	00462281	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00462281
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_0
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_1
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_2
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_3
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_4
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_5
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_6
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_7
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_8
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_9
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_10
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_11
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_12
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_13
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_14
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_15
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_16
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_17
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_18
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_19
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_20
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_21
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_22
required	train	00462281	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00462281_23
required	train	00463818	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00463818
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_0
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_1
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_2
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_3
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_4
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_5
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_6
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_7
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_8
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_9
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_10
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_11
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_12
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_13
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_14
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_15
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_16
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_17
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_18
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_19
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_20
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_21
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_22
required	train	00463818	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00463818_23
required	train	00465893	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00465893
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_0
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_1
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_2
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_3
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_4
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_5
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_6
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_7
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_8
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_9
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_10
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_11
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_12
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_13
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_14
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_15
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_16
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_17
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_18
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_19
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_20
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_21
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_22
required	train	00465893	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00465893_23
required	train	00466313	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00466313
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_0
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_1
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_2
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_3
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_4
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_5
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_6
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_7
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_8
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_9
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_10
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_11
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_12
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_13
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_14
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_15
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_16
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_17
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_18
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_19
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_20
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_21
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_22
required	train	00466313	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00466313_23
required	train	00469575	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00469575
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_0
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 1 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_1
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 2 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_2
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 3 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_3
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 4 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_4
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 5 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_5
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 6 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_6
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 7 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_7
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 8 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_8
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 9 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_9
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 10 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_10
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 11 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_11
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 12 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_12
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 13 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_13
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 14 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_14
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 15 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_15
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 16 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_16
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 17 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_17
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 18 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_18
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 19 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_19
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 20 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_20
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 21 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_21
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 22 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_22
required	train	00469575	latent.dir	missing_latent_dir	latent cache directory for rotation 23 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00469575_23
required	train	00473677	condition.dir	missing_condition_dir	condition directory is missing	/mnt/d/data/deepcad_v7_cond/00473677
required	train	00473677	latent.dir	missing_latent_dir	latent cache directory for rotation 0 is missing	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00473677_0
